rcity,grade,distance,rec,races,bet,refund,hit,refund_rate,roi,sample_from,sample_to
부산,혼OPEN,1400,A5,2,2000,0.0,0,0.0,-1.0,20231201,20251221
부산,혼OPEN,1400,A6,2,3000,0.0,0,0.0,-1.0,20231201,20251221
부산,혼OPEN,1400,rBOX4,2,800,0.0,0,0.0,-1.0,20231201,20251221
부산,혼OPEN,1400,rBOX5,2,2000,0.0,0,0.0,-1.0,20231201,20251221
부산,혼OPEN,1400,rBOX6,2,4000,0.0,0,0.0,-1.0,20231201,20251221
부산,혼OPEN,1600,A4,4,2400,8030.0,1,3.345833333333333,2.345833333333333,20231201,20251221
부산,혼OPEN,1600,A5,4,4000,24370.0,2,6.0925,5.0925,20231201,20251221
부산,혼OPEN,1600,A6,4,6000,24370.0,2,4.0616666666666665,3.0616666666666665,20231201,20251221
부산,혼OPEN,1600,rBOX4,4,1600,9800.0,1,6.125,5.125,20231201,20251221
부산,혼OPEN,1600,rBOX5,4,4000,17830.0,2,4.4575,3.4575,20231201,20251221
부산,혼OPEN,1600,rBOX6,4,8000,34170.0,3,4.27125,3.27125,20231201,20251221
부산,혼OPEN,1800,A4,5,3000,3490.0,4,1.1633333333333333,0.16333333333333333,20231201,20251221
부산,혼OPEN,1800,A5,5,5000,3490.0,4,0.698,-0.302,20231201,20251221
부산,혼OPEN,1800,A6,5,7500,3490.0,4,0.4653333333333333,-0.5346666666666666,20231201,20251221
부산,혼OPEN,1800,rBOX4,5,2000,550.0,2,0.275,-0.725,20231201,20251221
부산,혼OPEN,1800,rBOX5,5,5000,3490.0,4,0.698,-0.302,20231201,20251221
부산,혼OPEN,1800,rBOX6,5,10000,3490.0,4,0.349,-0.651,20231201,20251221
서울,1등급,1200,A4,16,9600,51200.0,6,5.333333333333333,4.333333333333333,20231201,20251221
서울,1등급,1200,A5,16,16000,67210.0,7,4.200625,3.200625,20231201,20251221
서울,1등급,1200,A6,16,24000,68570.0,8,2.857083333333333,1.8570833333333334,20231201,20251221
서울,1등급,1200,rBOX4,16,6400,43610.0,5,6.8140625,5.8140625,20231201,20251221
서울,1등급,1200,rBOX5,16,16000,61520.0,7,3.845,2.845,20231201,20251221
서울,1등급,1200,rBOX6,16,32000,77530.0,8,2.4228125,1.4228125,20231201,20251221
서울,1등급,1400,A4,9,5400,0.0,0,0.0,-1.0,20231201,20251221
서울,1등급,1400,A5,9,9000,8410.0,2,0.9344444444444444,-0.06555555555555556,20231201,20251221
서울,1등급,1400,A6,9,13500,8410.0,2,0.6229629629629629,-0.37703703703703706,20231201,20251221
서울,1등급,1400,rBOX4,9,3600,0.0,0,0.0,-1.0,20231201,20251221
서울,1등급,1400,rBOX5,9,9000,4270.0,1,0.47444444444444445,-0.5255555555555556,20231201,20251221
서울,1등급,1400,rBOX6,9,18000,22380.0,4,1.2433333333333334,0.24333333333333335,20231201,20251221
서울,1등급,1600,A4,11,6600,17510.0,6,2.653030303030303,1.653030303030303,20231201,20251221
서울,1등급,1600,A5,11,11000,21760.0,8,1.9781818181818183,0.9781818181818182,20231201,20251221
서울,1등급,1600,A6,11,16500,21760.0,8,1.3187878787878788,0.3187878787878788,20231201,20251221
서울,1등급,1600,rBOX4,11,4400,8950.0,2,2.034090909090909,1.0340909090909092,20231201,20251221
서울,1등급,1600,rBOX5,11,11000,17510.0,6,1.5918181818181818,0.5918181818181818,20231201,20251221
서울,1등급,1600,rBOX6,11,22000,21760.0,8,0.9890909090909091,-0.01090909090909091,20231201,20251221
서울,1등급,1800,A4,10,6000,8210.0,2,1.3683333333333334,0.36833333333333335,20231201,20251221
서울,1등급,1800,A5,10,10000,9120.0,3,0.912,-0.088,20231201,20251221
서울,1등급,1800,A6,10,15000,10360.0,4,0.6906666666666667,-0.30933333333333335,20231201,20251221
서울,1등급,1800,rBOX4,10,4000,470.0,1,0.1175,-0.8825,20231201,20251221
서울,1등급,1800,rBOX5,10,10000,10120.000000000002,3,1.0120000000000002,0.012000000000000182,20231201,20251221
서울,1등급,1800,rBOX6,10,20000,11030.000000000002,4,0.5515000000000001,-0.4484999999999999,20231201,20251221
서울,1등급,2000,A4,13,7800,1980.0,2,0.25384615384615383,-0.7461538461538462,20231201,20251221
서울,1등급,2000,A5,13,13000,20890.0,3,1.606923076923077,0.6069230769230769,20231201,20251221
서울,1등급,2000,A6,13,19500,20890.0,3,1.0712820512820513,0.07128205128205128,20231201,20251221
서울,1등급,2000,rBOX4,13,5200,1980.0,2,0.38076923076923075,-0.6192307692307693,20231201,20251221
서울,1등급,2000,rBOX5,13,13000,2710.0,3,0.20846153846153845,-0.7915384615384615,20231201,20251221
서울,1등급,2000,rBOX6,13,26000,23110.0,5,0.8888461538461538,-0.11115384615384616,20231201,20251221
서울,1등급,2300,A4,3,1800,1340.0,1,0.7444444444444445,-0.25555555555555554,20231201,20251221
서울,1등급,2300,A5,3,3000,1340.0,1,0.44666666666666666,-0.5533333333333333,20231201,20251221
서울,1등급,2300,A6,3,4500,1340.0,1,0.29777777777777775,-0.7022222222222222,20231201,20251221
서울,1등급,2300,rBOX4,3,1200,3310.0,2,2.7583333333333333,1.7583333333333333,20231201,20251221
서울,1등급,2300,rBOX5,3,3000,3310.0,2,1.1033333333333333,0.10333333333333333,20231201,20251221
서울,1등급,2300,rBOX6,3,6000,3310.0,2,0.5516666666666666,-0.4483333333333333,20231201,20251221
서울,2등급,1200,A4,20,12000,9700.0,3,0.8083333333333333,-0.19166666666666668,20231201,20251221
서울,2등급,1200,A5,20,20000,9700.0,3,0.485,-0.515,20231201,20251221
서울,2등급,1200,A6,20,30000,11580.0,4,0.386,-0.614,20231201,20251221
서울,2등급,1200,rBOX4,20,8000,18620.0,2,2.3275,1.3275,20231201,20251221
서울,2등급,1200,rBOX5,20,20000,27260.0,4,1.363,0.363,20231201,20251221
서울,2등급,1200,rBOX6,20,40000,28590.0,5,0.71475,-0.28525,20231201,20251221
서울,2등급,1400,A4,27,16200,21020.0,5,1.297530864197531,0.2975308641975309,20231201,20251221
서울,2등급,1400,A5,27,27000,44550.0,9,1.65,0.65,20231201,20251221
서울,2등급,1400,A6,27,40500,52330.0,12,1.2920987654320988,0.2920987654320988,20231201,20251221
서울,2등급,1400,rBOX4,27,10800,18750.0,3,1.7361111111111112,0.7361111111111112,20231201,20251221
서울,2등급,1400,rBOX5,27,27000,23710.0,7,0.8781481481481481,-0.12185185185185185,20231201,20251221
서울,2등급,1400,rBOX6,27,54000,85280.0,12,1.5792592592592594,0.5792592592592593,20231201,20251221
서울,2등급,1600,A4,18,10800,13100.0,7,1.212962962962963,0.21296296296296297,20231201,20251221
서울,2등급,1600,A5,18,18000,21790.0,9,1.2105555555555556,0.21055555555555555,20231201,20251221
서울,2등급,1600,A6,18,27000,28130.0,12,1.0418518518518518,0.04185185185185185,20231201,20251221
서울,2등급,1600,rBOX4,18,7200,7390.0,6,1.0263888888888888,0.02638888888888889,20231201,20251221
서울,2등급,1600,rBOX5,18,18000,13100.0,7,0.7277777777777777,-0.2722222222222222,20231201,20251221
서울,2등급,1600,rBOX6,18,36000,21790.0,9,0.6052777777777778,-0.3947222222222222,20231201,20251221
서울,2등급,1800,A4,21,12600,13090.0,8,1.038888888888889,0.03888888888888889,20231201,20251221
서울,2등급,1800,A5,21,21000,23360.0,11,1.1123809523809525,0.11238095238095239,20231201,20251221
서울,2등급,1800,A6,21,31500,23360.0,11,0.7415873015873016,-0.2584126984126984,20231201,20251221
서울,2등급,1800,rBOX4,21,8400,14070.0,6,1.675,0.675,20231201,20251221
서울,2등급,1800,rBOX5,21,21000,33710.0,10,1.6052380952380951,0.6052380952380952,20231201,20251221
서울,2등급,1800,rBOX6,21,42000,51550.0,15,1.2273809523809525,0.22738095238095238,20231201,20251221
서울,2등급,2000,A4,21,12600,25450.0,7,2.0198412698412698,1.0198412698412698,20231201,20251221
서울,2등급,2000,A5,21,21000,50130.0,8,2.387142857142857,1.3871428571428572,20231201,20251221
서울,2등급,2000,A6,21,31500,60350.0,9,1.915873015873016,0.9158730158730158,20231201,20251221
서울,2등급,2000,rBOX4,21,8400,25450.0,7,3.0297619047619047,2.0297619047619047,20231201,20251221
서울,2등급,2000,rBOX5,21,21000,28900.0,8,1.3761904761904762,0.3761904761904762,20231201,20251221
서울,2등급,2000,rBOX6,21,42000,67250.0,11,1.6011904761904763,0.6011904761904762,20231201,20251221
서울,국3등급,1200,A4,32,19200,40530.0,8,2.1109375,1.1109375,20231201,20251221
서울,국3등급,1200,A5,32,32000,56440.0,11,1.76375,0.76375,20231201,20251221
서울,국3등급,1200,A6,32,48000,84740.0,13,1.7654166666666666,0.7654166666666666,20231201,20251221
서울,국3등급,1200,rBOX4,32,12800,19250.0,5,1.50390625,0.50390625,20231201,20251221
서울,국3등급,1200,rBOX5,32,32000,54460.0,10,1.701875,0.701875,20231201,20251221
서울,국3등급,1200,rBOX6,32,64000,75210.0,14,1.17515625,0.17515625,20231201,20251221
서울,국3등급,1400,A4,32,19200,22590.0,7,1.1765625,0.1765625,20231201,20251221
서울,국3등급,1400,A5,32,32000,38860.0,10,1.214375,0.214375,20231201,20251221
서울,국3등급,1400,A6,32,48000,93780.0,14,1.95375,0.95375,20231201,20251221
서울,국3등급,1400,rBOX4,32,12800,4460.0,3,0.3484375,-0.6515625,20231201,20251221
서울,국3등급,1400,rBOX5,32,32000,23440.0,8,0.7325,-0.2675,20231201,20251221
서울,국3등급,1400,rBOX6,32,64000,84730.0,16,1.32390625,0.32390625,20231201,20251221
서울,국3등급,1600,A4,20,12000,48270.0,9,4.0225,3.0225,20231201,20251221
서울,국3등급,1600,A5,20,20000,48270.0,9,2.4135,1.4135,20231201,20251221
서울,국3등급,1600,A6,20,30000,52830.0,11,1.761,0.761,20231201,20251221
서울,국3등급,1600,rBOX4,20,8000,38580.0,8,4.8225,3.8225,20231201,20251221
서울,국3등급,1600,rBOX5,20,20000,53210.0,12,2.6605,1.6605,20231201,20251221
서울,국3등급,1600,rBOX6,20,40000,53210.0,12,1.33025,0.33025,20231201,20251221
서울,국3등급,1800,A4,46,27600,30900.0,16,1.1195652173913044,0.11956521739130435,20231201,20251221
서울,국3등급,1800,A5,46,46000,35390.0,19,0.7693478260869565,-0.2306521739130435,20231201,20251221
서울,국3등급,1800,A6,46,69000,39230.0,20,0.5685507246376812,-0.43144927536231886,20231201,20251221
서울,국3등급,1800,rBOX4,46,18400,25640.0,13,1.3934782608695653,0.3934782608695652,20231201,20251221
서울,국3등급,1800,rBOX5,46,46000,36820.0,18,0.8004347826086956,-0.19956521739130434,20231201,20251221
서울,국3등급,1800,rBOX6,46,92000,47370.0,23,0.514891304347826,-0.4851086956521739,20231201,20251221
서울,국4등급,1200,A4,53,31800,31080.0,16,0.9773584905660377,-0.022641509433962263,20231201,20251221
서울,국4등급,1200,A5,53,53000,60940.0,20,1.149811320754717,0.14981132075471698,20231201,20251221
서울,국4등급,1200,A6,53,79500,77480.0,24,0.9745911949685535,-0.02540880503144654,20231201,20251221
서울,국4등급,1200,rBOX4,53,21200,18890.0,10,0.8910377358490567,-0.1089622641509434,20231201,20251221
서울,국4등급,1200,rBOX5,53,53000,31080.0,16,0.5864150943396227,-0.41358490566037737,20231201,20251221
서울,국4등급,1200,rBOX6,53,106000,69510.0,22,0.6557547169811321,-0.3442452830188679,20231201,20251221
서울,국4등급,1300,A4,26,15600,30060.0,11,1.926923076923077,0.926923076923077,20231201,20251221
서울,국4등급,1300,A5,26,26000,46210.0,14,1.7773076923076923,0.7773076923076923,20231201,20251221
서울,국4등급,1300,A6,26,39000,47840.0,15,1.2266666666666666,0.22666666666666666,20231201,20251221
서울,국4등급,1300,rBOX4,26,10400,27100.0,7,2.605769230769231,1.6057692307692308,20231201,20251221
서울,국4등급,1300,rBOX5,26,26000,35190.0,12,1.3534615384615385,0.35346153846153844,20231201,20251221
서울,국4등급,1300,rBOX6,26,52000,55320.0,17,1.0638461538461539,0.06384615384615384,20231201,20251221
서울,국4등급,1400,A4,80,48000,133590.0,28,2.783125,1.783125,20231201,20251221
서울,국4등급,1400,A5,80,80000,150490.0,34,1.881125,0.881125,20231201,20251221
서울,국4등급,1400,A6,80,120000,194300.0,44,1.6191666666666666,0.6191666666666666,20231201,20251221
서울,국4등급,1400,rBOX4,80,32000,79360.0,20,2.48,1.48,20231201,20251221
서울,국4등급,1400,rBOX5,80,80000,147220.0,34,1.84025,0.84025,20231201,20251221
서울,국4등급,1400,rBOX6,80,160000,182350.0,41,1.1396875,0.1396875,20231201,20251221
서울,국4등급,1600,A4,43,25800,19010.0,9,0.7368217054263566,-0.2631782945736434,20231201,20251221
서울,국4등급,1600,A5,43,43000,50840.0,17,1.1823255813953488,0.18232558139534882,20231201,20251221
서울,국4등급,1600,A6,43,64500,65910.0,22,1.021860465116279,0.02186046511627907,20231201,20251221
서울,국4등급,1600,rBOX4,43,17200,23160.0,10,1.3465116279069766,0.34651162790697676,20231201,20251221
서울,국4등급,1600,rBOX5,43,43000,23990.0,11,0.5579069767441861,-0.44209302325581395,20231201,20251221
서울,국4등급,1600,rBOX6,43,86000,62450.0,21,0.7261627906976744,-0.2738372093023256,20231201,20251221
서울,국4등급,1700,A4,39,23400,25310.0,12,1.0816239316239316,0.08162393162393163,20231201,20251221
서울,국4등급,1700,A5,39,39000,39240.0,15,1.0061538461538462,0.006153846153846154,20231201,20251221
서울,국4등급,1700,A6,39,58500,63060.0,17,1.077948717948718,0.07794871794871795,20231201,20251221
서울,국4등급,1700,rBOX4,39,15600,24380.0,10,1.5628205128205128,0.5628205128205128,20231201,20251221
서울,국4등급,1700,rBOX5,39,39000,43260.0,15,1.1092307692307692,0.10923076923076923,20231201,20251221
서울,국4등급,1700,rBOX6,39,78000,57190.0,18,0.7332051282051282,-0.26679487179487177,20231201,20251221
서울,국4등급,1800,A4,35,21000,26010.0,8,1.2385714285714287,0.23857142857142857,20231201,20251221
서울,국4등급,1800,A5,35,35000,33110.0,12,0.946,-0.054,20231201,20251221
서울,국4등급,1800,A6,35,52500,38520.0,15,0.7337142857142858,-0.2662857142857143,20231201,20251221
서울,국4등급,1800,rBOX4,35,14000,10760.0,7,0.7685714285714286,-0.23142857142857143,20231201,20251221
서울,국4등급,1800,rBOX5,35,35000,45050.0,12,1.2871428571428571,0.28714285714285714,20231201,20251221
서울,국4등급,1800,rBOX6,35,70000,65570.0,21,0.9367142857142857,-0.06328571428571429,20231201,20251221
서울,국5등급,1200,A4,123,73800,75790.0,21,1.0269647696476965,0.026964769647696476,20231201,20251221
서울,국5등급,1200,A5,123,123000,342990.0,34,2.7885365853658537,1.7885365853658537,20231201,20251221
서울,국5등급,1200,A6,123,184500,455890.0,45,2.470948509485095,1.470948509485095,20231201,20251221
서울,국5등급,1200,rBOX4,123,49200,40950.0,19,0.8323170731707317,-0.1676829268292683,20231201,20251221
서울,국5등급,1200,rBOX5,123,123000,125810.0,32,1.0228455284552846,0.022845528455284553,20231201,20251221
서울,국5등급,1200,rBOX6,123,246000,422590.0,53,1.7178455284552845,0.7178455284552846,20231201,20251221
서울,국5등급,1300,A4,146,87600,137430.0,50,1.5688356164383561,0.5688356164383561,20231201,20251221
서울,국5등급,1300,A5,146,146000,201690.0,65,1.3814383561643835,0.38143835616438354,20231201,20251221
서울,국5등급,1300,A6,146,219000,255130.0,78,1.1649771689497717,0.16497716894977169,20231201,20251221
서울,국5등급,1300,rBOX4,146,58400,65930.0,31,1.1289383561643835,0.12893835616438357,20231201,20251221
서울,국5등급,1300,rBOX5,146,146000,156330.0,54,1.0707534246575343,0.07075342465753424,20231201,20251221
서울,국5등급,1300,rBOX6,146,292000,333470.0,84,1.1420205479452055,0.14202054794520547,20231201,20251221
서울,국5등급,1400,A4,141,84600,192920.0,54,2.2803782505910166,1.2803782505910166,20231201,20251221
서울,국5등급,1400,A5,141,141000,204720.0,59,1.4519148936170212,0.45191489361702125,20231201,20251221
서울,국5등급,1400,A6,141,211500,288450.0,71,1.3638297872340426,0.3638297872340426,20231201,20251221
서울,국5등급,1400,rBOX4,141,56400,100350.0,34,1.7792553191489362,0.7792553191489362,20231201,20251221
서울,국5등급,1400,rBOX5,141,141000,217360.0,61,1.5415602836879432,0.5415602836879433,20231201,20251221
서울,국5등급,1400,rBOX6,141,282000,257750.0,71,0.9140070921985816,-0.08599290780141844,20231201,20251221
서울,국5등급,1600,A4,1,600,2630.0,1,4.383333333333334,3.3833333333333333,20231201,20251221
서울,국5등급,1600,A5,1,1000,2630.0,1,2.63,1.63,20231201,20251221
서울,국5등급,1600,A6,1,1500,2630.0,1,1.7533333333333334,0.7533333333333333,20231201,20251221
서울,국5등급,1600,rBOX4,1,400,2630.0,1,6.575,5.575,20231201,20251221
서울,국5등급,1600,rBOX5,1,1000,2630.0,1,2.63,1.63,20231201,20251221
서울,국5등급,1600,rBOX6,1,2000,2630.0,1,1.315,0.315,20231201,20251221
서울,국5등급,1700,A4,73,43800,74690.0,19,1.7052511415525113,0.7052511415525115,20231201,20251221
서울,국5등급,1700,A5,73,73000,90790.0,26,1.2436986301369863,0.2436986301369863,20231201,20251221
서울,국5등급,1700,A6,73,109500,205680.0,33,1.8783561643835616,0.8783561643835617,20231201,20251221
서울,국5등급,1700,rBOX4,73,29200,36240.0,11,1.2410958904109588,0.2410958904109589,20231201,20251221
서울,국5등급,1700,rBOX5,73,73000,90640.0,24,1.2416438356164383,0.24164383561643835,20231201,20251221
서울,국5등급,1700,rBOX6,73,146000,127340.0,34,0.8721917808219178,-0.1278082191780822,20231201,20251221
서울,국5등급,1800,A4,24,14400,39930.0,9,2.7729166666666667,1.7729166666666667,20231201,20251221
서울,국5등급,1800,A5,24,24000,43790.0,10,1.8245833333333332,0.8245833333333333,20231201,20251221
서울,국5등급,1800,A6,24,36000,53260.0,11,1.4794444444444443,0.47944444444444445,20231201,20251221
서울,국5등급,1800,rBOX4,24,9600,40190.0,11,4.186458333333333,3.1864583333333334,20231201,20251221
서울,국5등급,1800,rBOX5,24,24000,63180.0,12,2.6325,1.6325,20231201,20251221
서울,국5등급,1800,rBOX6,24,48000,85000.0,16,1.7708333333333333,0.7708333333333334,20231201,20251221
서울,국6등급,1200,A4,23,13800,10510.0,9,0.7615942028985507,-0.23840579710144927,20231201,20251221
서울,국6등급,1200,A5,23,23000,48420.0,14,2.1052173913043477,1.105217391304348,20231201,20251221
서울,국6등급,1200,A6,23,34500,56460.0,16,1.6365217391304347,0.6365217391304347,20231201,20251221
서울,국6등급,1200,rBOX4,23,9200,7800.0,6,0.8478260869565217,-0.15217391304347827,20231201,20251221
서울,국6등급,1200,rBOX5,23,23000,16360.0,10,0.711304347826087,-0.288695652173913,20231201,20251221
서울,국6등급,1200,rBOX6,23,46000,54670.0,16,1.1884782608695652,0.1884782608695652,20231201,20251221
서울,국6등급,1300,A4,107,64200,78100.0,30,1.2165109034267914,0.21651090342679127,20231201,20251221
서울,국6등급,1300,A5,107,107000,147420.0,42,1.3777570093457945,0.37775700934579437,20231201,20251221
서울,국6등급,1300,A6,107,160500,165030.0,49,1.0282242990654205,0.02822429906542056,20231201,20251221
서울,국6등급,1300,rBOX4,107,42800,99620.0,30,2.3275700934579437,1.327570093457944,20231201,20251221
서울,국6등급,1300,rBOX5,107,107000,131240.0,41,1.2265420560747664,0.22654205607476635,20231201,20251221
서울,국6등급,1300,rBOX6,107,214000,218500.0,56,1.0210280373831775,0.02102803738317757,20231201,20251221
서울,국6등급,1400,A4,63,37800,52620.0,28,1.392063492063492,0.39206349206349206,20231201,20251221
서울,국6등급,1400,A5,63,63000,64630.0,33,1.0258730158730158,0.025873015873015874,20231201,20251221
서울,국6등급,1400,A6,63,94500,88820.0,37,0.9398941798941799,-0.06010582010582011,20231201,20251221
서울,국6등급,1400,rBOX4,63,25200,36060.0,21,1.430952380952381,0.430952380952381,20231201,20251221
서울,국6등급,1400,rBOX5,63,63000,88260.0,35,1.400952380952381,0.40095238095238095,20231201,20251221
서울,국6등급,1400,rBOX6,63,126000,105510.0,41,0.8373809523809523,-0.1626190476190476,20231201,20251221
서울,국6등급,1700,A4,36,21600,66260.0,13,3.0675925925925926,2.0675925925925926,20231201,20251221
서울,국6등급,1700,A5,36,36000,70350.0,16,1.9541666666666666,0.9541666666666667,20231201,20251221
서울,국6등급,1700,A6,36,54000,107790.0,22,1.9961111111111112,0.9961111111111111,20231201,20251221
서울,국6등급,1700,rBOX4,36,14400,8240.0,9,0.5722222222222222,-0.42777777777777776,20231201,20251221
서울,국6등급,1700,rBOX5,36,36000,66260.0,13,1.8405555555555555,0.8405555555555555,20231201,20251221
서울,국6등급,1700,rBOX6,36,72000,109840.0,18,1.5255555555555556,0.5255555555555556,20231201,20251221
서울,국OPEN,1200,A4,8,4800,650.0,1,0.13541666666666666,-0.8645833333333334,20231201,20251221
서울,국OPEN,1200,A5,8,8000,11520.0,2,1.44,0.44,20231201,20251221
서울,국OPEN,1200,A6,8,12000,11520.0,2,0.96,-0.04,20231201,20251221
서울,국OPEN,1200,rBOX4,8,3200,650.0,1,0.203125,-0.796875,20231201,20251221
서울,국OPEN,1200,rBOX5,8,8000,650.0,1,0.08125,-0.91875,20231201,20251221
서울,국OPEN,1200,rBOX6,8,16000,11520.0,2,0.72,-0.28,20231201,20251221
서울,국OPEN,1400,A4,6,3600,0.0,0,0.0,-1.0,20231201,20251221
서울,국OPEN,1400,A5,6,6000,1280.0,1,0.21333333333333335,-0.7866666666666666,20231201,20251221
서울,국OPEN,1400,A6,6,9000,1280.0,1,0.14222222222222222,-0.8577777777777778,20231201,20251221
서울,국OPEN,1400,rBOX4,6,2400,1900.0,1,0.7916666666666666,-0.20833333333333334,20231201,20251221
서울,국OPEN,1400,rBOX5,6,6000,1900.0,1,0.31666666666666665,-0.6833333333333333,20231201,20251221
서울,국OPEN,1400,rBOX6,6,12000,3180.0,2,0.265,-0.735,20231201,20251221
서울,국OPEN,1600,A4,2,1200,3479.9999999999995,1,2.8999999999999995,1.8999999999999997,20231201,20251221
서울,국OPEN,1600,A5,2,2000,3479.9999999999995,1,1.7399999999999998,0.7399999999999998,20231201,20251221
서울,국OPEN,1600,A6,2,3000,3479.9999999999995,1,1.16,0.15999999999999984,20231201,20251221
서울,국OPEN,1600,rBOX4,2,800,0.0,0,0.0,-1.0,20231201,20251221
서울,국OPEN,1600,rBOX5,2,2000,3479.9999999999995,1,1.7399999999999998,0.7399999999999998,20231201,20251221
서울,국OPEN,1600,rBOX6,2,4000,3479.9999999999995,1,0.8699999999999999,-0.13000000000000012,20231201,20251221
서울,국OPEN,1700,A4,2,1200,0.0,0,0.0,-1.0,20231201,20251221
서울,국OPEN,1700,A5,2,2000,11070.0,2,5.535,4.535,20231201,20251221
서울,국OPEN,1700,A6,2,3000,11070.0,2,3.69,2.69,20231201,20251221
서울,국OPEN,1700,rBOX4,2,800,0.0,0,0.0,-1.0,20231201,20251221
서울,국OPEN,1700,rBOX5,2,2000,0.0,0,0.0,-1.0,20231201,20251221
서울,국OPEN,1700,rBOX6,2,4000,11070.0,2,2.7675,1.7675,20231201,20251221
서울,국OPEN,1800,A4,4,2400,77670.0,1,32.3625,31.3625,20231201,20251221
서울,국OPEN,1800,A5,4,4000,77670.0,1,19.4175,18.4175,20231201,20251221
서울,국OPEN,1800,A6,4,6000,77670.0,1,12.945,11.945,20231201,20251221
서울,국OPEN,1800,rBOX4,4,1600,77670.0,1,48.54375,47.54375,20231201,20251221
서울,국OPEN,1800,rBOX5,4,4000,77670.0,1,19.4175,18.4175,20231201,20251221
서울,국OPEN,1800,rBOX6,4,8000,77670.0,1,9.70875,8.70875,20231201,20251221
서울,국OPEN,2000,A4,8,4800,800.0,2,0.16666666666666666,-0.8333333333333334,20231201,20251221
서울,국OPEN,2000,A5,8,8000,800.0,2,0.1,-0.9,20231201,20251221
서울,국OPEN,2000,A6,8,12000,800.0,2,0.06666666666666667,-0.9333333333333333,20231201,20251221
서울,국OPEN,2000,rBOX4,8,3200,530.0,1,0.165625,-0.834375,20231201,20251221
서울,국OPEN,2000,rBOX5,8,8000,800.0,2,0.1,-0.9,20231201,20251221
서울,국OPEN,2000,rBOX6,8,16000,2340.0,3,0.14625,-0.85375,20231201,20251221
서울,혼3등급,1200,A4,36,21600,69990.0,7,3.2402777777777776,2.2402777777777776,20231201,20251221
서울,혼3등급,1200,A5,36,36000,132100.0,10,3.6694444444444443,2.6694444444444443,20231201,20251221
서울,혼3등급,1200,A6,36,54000,137410.0,12,2.54462962962963,1.5446296296296296,20231201,20251221
서울,혼3등급,1200,rBOX4,36,14400,31490.000000000004,2,2.186805555555556,1.186805555555556,20231201,20251221
서울,혼3등급,1200,rBOX5,36,36000,80580.0,12,2.2383333333333333,1.2383333333333333,20231201,20251221
서울,혼3등급,1200,rBOX6,36,72000,157010.0,17,2.1806944444444443,1.1806944444444445,20231201,20251221
서울,혼3등급,1400,A4,37,22200,20500.0,6,0.9234234234234234,-0.07657657657657657,20231201,20251221
서울,혼3등급,1400,A5,37,37000,48690.0,14,1.315945945945946,0.31594594594594594,20231201,20251221
서울,혼3등급,1400,A6,37,55500,60790.0,17,1.0953153153153152,0.09531531531531531,20231201,20251221
서울,혼3등급,1400,rBOX4,37,14800,9240.0,6,0.6243243243243243,-0.37567567567567567,20231201,20251221
서울,혼3등급,1400,rBOX5,37,37000,30460.0,9,0.8232432432432433,-0.17675675675675676,20231201,20251221
서울,혼3등급,1400,rBOX6,37,74000,62850.0,19,0.8493243243243244,-0.15067567567567566,20231201,20251221
서울,혼3등급,1600,A4,24,14400,31740.0,6,2.2041666666666666,1.2041666666666666,20231201,20251221
서울,혼3등급,1600,A5,24,24000,36130.0,9,1.5054166666666666,0.5054166666666666,20231201,20251221
서울,혼3등급,1600,A6,24,36000,51330.0,11,1.4258333333333333,0.42583333333333334,20231201,20251221
서울,혼3등급,1600,rBOX4,24,9600,21540.0,4,2.24375,1.24375,20231201,20251221
서울,혼3등급,1600,rBOX5,24,24000,32440.0,7,1.3516666666666666,0.3516666666666667,20231201,20251221
서울,혼3등급,1600,rBOX6,24,48000,36830.0,10,0.7672916666666667,-0.23270833333333332,20231201,20251221
서울,혼3등급,1800,A4,52,31200,47620.0,11,1.5262820512820512,0.5262820512820513,20231201,20251221
서울,혼3등급,1800,A5,52,52000,58830.0,14,1.1313461538461538,0.13134615384615383,20231201,20251221
서울,혼3등급,1800,A6,52,78000,84060.0,18,1.0776923076923077,0.07769230769230769,20231201,20251221
서울,혼3등급,1800,rBOX4,52,20800,26830.0,9,1.2899038461538461,0.2899038461538462,20231201,20251221
서울,혼3등급,1800,rBOX5,52,52000,51470.0,15,0.9898076923076923,-0.010192307692307691,20231201,20251221
서울,혼3등급,1800,rBOX6,52,104000,74080.0,20,0.7123076923076923,-0.2876923076923077,20231201,20251221
서울,혼4등급,1200,A4,46,27600,61450.0,14,2.226449275362319,1.2264492753623188,20231201,20251221
서울,혼4등급,1200,A5,46,46000,68410.0,16,1.4871739130434782,0.48717391304347823,20231201,20251221
서울,혼4등급,1200,A6,46,69000,87950.0,20,1.2746376811594202,0.2746376811594203,20231201,20251221
서울,혼4등급,1200,rBOX4,46,18400,26790.0,7,1.4559782608695653,0.4559782608695652,20231201,20251221
서울,혼4등급,1200,rBOX5,46,46000,72360.0,18,1.5730434782608695,0.5730434782608695,20231201,20251221
서울,혼4등급,1200,rBOX6,46,92000,89600.0,21,0.9739130434782609,-0.02608695652173913,20231201,20251221
서울,혼4등급,1300,A4,29,17400,15110.0,8,0.8683908045977011,-0.13160919540229885,20231201,20251221
서울,혼4등급,1300,A5,29,29000,26470.0,11,0.9127586206896552,-0.08724137931034483,20231201,20251221
서울,혼4등급,1300,A6,29,43500,33530.0,12,0.7708045977011494,-0.22919540229885058,20231201,20251221
