년월,경마장,경주일,경주번호,등급,경주거리,출주두수,신마수,삼복승식배당율,실제_top3_마번,m_BOX4_picks,m_BOX6_picks,p_BOX4_picks,p_BOX6_picks,m_BOX4_hit,m_BOX6_hit,p_BOX4_hit,p_BOX6_hit,m_BOX4_bet,m_BOX6_bet,p_BOX4_bet,p_BOX6_bet,m_BOX4_refund,m_BOX6_refund,p_BOX4_refund,p_BOX6_refund,bet_unit
202502,서울,20250216,4,국5등급,1300.0,11,0,8.1,"1,2,3","3,1,5,6","3,1,5,6,10,8","3,1,5,10","3,1,5,10,6,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250216,5,국5등급,1700.0,11,1,27.4,"4,7,8","4,7,11,2","4,7,11,2,3,10","4,7,11,2","4,7,11,2,10,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250216,6,국4등급,1200.0,11,0,18.7,"1,3,9","9,3,6,1","9,3,6,1,8,4","9,3,6,1","9,3,6,1,8,2",1,1,1,1,400,2000,400,2000,1870.0,1870.0,1870.0,1870.0,100
202502,서울,20250216,8,국OPEN,1200.0,12,0,550.4,"2,3,12","12,10,4,5","12,10,4,5,7,3","12,5,10,7","12,5,10,7,4,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250216,9,국4등급,1600.0,10,0,28.3,"1,2,3","9,3,2,4","9,3,2,4,5,10","9,3,2,4","9,3,2,4,10,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250216,10,국3등급,1400.0,11,0,59.0,"3,5,7","2,5,9,1","2,5,9,1,7,11","2,5,9,7","2,5,9,7,11,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250216,11,혼3등급,1800.0,11,0,156.0,"1,8,10","9,8,10,3","9,8,10,3,1,6","9,8,10,3","9,8,10,3,5,6",0,1,0,0,400,2000,400,2000,0.0,15600.0,0.0,0.0,100
202502,서울,20250222,3,국6등급,1300.0,11,1,977.2,"3,8,10","4,8,2,7","4,8,2,7,5,11","4,7,2,8","4,7,2,8,5,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250222,4,국6등급,1700.0,11,1,44.0,"3,5,7","3,9,10,11","3,9,10,11,8,2","3,9,10,11","3,9,10,11,2,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250222,5,국5등급,1300.0,11,0,18.5,"3,4,10","3,7,11,6","3,7,11,6,1,2","3,7,11,6","3,7,11,6,1,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250222,7,국4등급,1400.0,11,0,8.2,"1,4,7","1,9,10,4","1,9,10,4,7,11","1,9,4,10","1,9,4,10,7,11",0,1,0,1,400,2000,400,2000,0.0,819.9999999999999,0.0,819.9999999999999,100
202502,서울,20250222,8,혼3등급,1600.0,10,0,8.8,"5,7,8","8,7,5,2","8,7,5,2,4,9","8,7,5,4","8,7,5,4,9,1",1,1,1,1,400,2000,400,2000,880.0000000000001,880.0000000000001,880.0000000000001,880.0000000000001,100
202502,서울,20250222,9,국3등급,1200.0,11,1,48.4,"6,7,11","8,3,11,6","8,3,11,6,7,5","8,6,3,7","8,6,3,7,5,11",0,1,0,1,400,2000,400,2000,0.0,4840.0,0.0,4840.0,100
202502,서울,20250222,10,혼4등급,1800.0,11,0,15.5,"3,4,10","4,10,3,8","4,10,3,8,2,5","4,10,3,8","4,10,3,8,5,6",1,1,1,1,400,2000,400,2000,1550.0,1550.0,1550.0,1550.0,100
202502,서울,20250222,11,2등급,1800.0,11,0,11.3,"1,2,5","4,2,1,9","4,2,1,9,6,7","2,4,1,9","2,4,1,9,5,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1130.0,100
202502,서울,20250223,4,국5등급,1200.0,11,1,59.1,"3,5,8","11,8,7,3","11,8,7,3,5,2","11,7,8,5","11,7,8,5,3,4",0,1,0,1,400,2000,400,2000,0.0,5910.0,0.0,5910.0,100
202502,서울,20250223,6,국4등급,1700.0,11,0,50.7,"1,8,11","6,9,8,4","6,9,8,4,7,10","6,9,4,8","6,9,4,8,3,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250223,7,혼4등급,1200.0,11,1,20.9,"1,3,6","9,11,5,1","9,11,5,1,3,8","9,1,11,3","9,1,11,3,5,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250223,8,국OPEN,1400.0,13,0,278.9,"1,2,4","9,4,11,6","9,4,11,6,7,5","9,4,11,6","9,4,11,6,7,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250223,9,혼3등급,1800.0,11,0,145.8,"1,5,8","4,8,11,5","4,8,11,5,7,3","4,8,5,11","4,8,5,11,3,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202502,서울,20250223,10,2등급,1400.0,11,0,8.2,"3,8,10","4,3,8,6","4,3,8,6,10,11","4,3,8,10","4,3,8,10,6,11",0,1,1,1,400,2000,400,2000,0.0,819.9999999999999,819.9999999999999,819.9999999999999,100
202502,서울,20250223,11,1등급,2000.0,11,0,46.1,"2,8,11","3,5,11,8","3,5,11,8,4,10","3,5,11,8","3,5,11,8,6,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250301,3,국6등급,1300.0,10,1,251.3,"3,4,5","3,7,2,10","3,7,2,10,1,4","3,7,2,10","3,7,2,10,4,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250301,4,국5등급,1400.0,11,0,71.8,"4,5,8","4,9,5,8","4,9,5,8,1,7","4,9,8,5","4,9,8,5,7,2",1,1,1,1,400,2000,400,2000,7180.0,7180.0,7180.0,7180.0,100
202503,서울,20250301,5,국5등급,1200.0,11,0,10.0,"5,6,9","3,9,6,5","3,9,6,5,4,1","3,9,6,5","3,9,6,5,4,7",1,1,1,1,400,2000,400,2000,1000.0,1000.0,1000.0,1000.0,100
202503,서울,20250301,6,국4등급,1200.0,11,0,34.4,"1,7,8","4,8,1,3","4,8,1,3,10,6","4,11,8,1","4,11,8,1,10,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250301,7,국4등급,1700.0,11,0,140.7,"3,6,11","11,10,8,3","11,10,8,3,5,1","11,10,8,1","11,10,8,1,3,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250301,8,혼4등급,1800.0,11,1,68.8,"2,10,11","5,2,4,1","5,2,4,1,3,6","5,2,4,1","5,2,4,1,3,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250301,9,국3등급,1200.0,11,0,44.9,"2,3,4","4,8,1,6","4,8,1,6,3,7","4,8,1,6","4,8,1,6,7,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250301,10,혼3등급,1600.0,10,1,32.0,"1,3,8","1,7,2,4","1,7,2,4,8,10","1,7,4,2","1,7,4,2,10,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,2,국6등급,1300.0,10,1,171.8,"2,7,10","2,7,1,8","2,7,1,8,6,4","2,7,1,6","2,7,1,6,8,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,3,국6등급,1400.0,10,1,93.5,"2,3,5","8,2,7,9","8,2,7,9,6,1","8,2,7,9","8,2,7,9,1,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,4,국5등급,1200.0,11,0,14.1,"2,7,9","9,3,7,2","9,3,7,2,4,10","9,3,7,2","9,3,7,2,4,10",1,1,1,1,400,2000,400,2000,1410.0,1410.0,1410.0,1410.0,100
202503,서울,20250302,5,국5등급,1300.0,11,1,26.6,"3,5,7","9,7,10,6","9,7,10,6,5,2","9,7,10,6","9,7,10,6,5,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,6,국5등급,1700.0,11,0,11.0,"1,5,9","9,6,11,1","9,6,11,1,2,4","9,6,1,11","9,6,1,11,2,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1100.0,100
202503,서울,20250302,7,혼4등급,1200.0,11,1,212.6,"2,6,7","8,3,9,1","8,3,9,1,4,2","8,3,1,9","8,3,1,9,4,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,8,혼4등급,1600.0,10,0,33.1,"1,3,8","10,8,5,2","10,8,5,2,1,6","10,8,5,2","10,8,5,2,4,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,9,국4등급,1400.0,11,1,98.4,"1,3,4","11,2,8,4","11,2,8,4,9,1","11,2,8,7","11,2,8,7,4,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,10,국3등급,1800.0,11,0,37.5,"2,5,6","1,6,8,4","1,6,8,4,7,10","6,1,8,4","6,1,8,4,10,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250302,11,2등급,1400.0,11,1,79.1,"1,2,6","1,11,10,8","1,11,10,8,7,6","1,11,10,8","1,11,10,8,2,6",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,7909.999999999999,100
202503,서울,20250308,3,국5등급,1300.0,11,1,27.5,"1,7,9","1,2,9,7","1,2,9,7,3,6","1,11,2,9","1,11,2,9,7,3",1,1,0,1,400,2000,400,2000,2750.0,2750.0,0.0,2750.0,100
202503,서울,20250308,4,국5등급,1700.0,11,0,22.0,"2,3,8","11,2,7,3","11,2,7,3,1,10","11,2,3,7","11,2,3,7,10,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2200.0,100
202503,서울,20250308,5,국4등급,1800.0,11,0,10.0,"3,7,9","3,9,4,10","3,9,4,10,8,11","3,9,4,10","3,9,4,10,11,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250308,6,국4등급,1200.0,11,0,105.8,"3,4,9","9,1,10,7","9,1,10,7,11,6","9,4,1,10","9,4,1,10,11,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250308,8,국3등급,1400.0,11,0,270.4,"3,9,11","6,11,5,1","6,11,5,1,10,3","6,11,5,1","6,11,5,1,10,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250308,9,혼3등급,1200.0,11,0,12.1,"1,2,9","8,9,1,10","8,9,1,10,2,3","8,9,1,10","8,9,1,10,2,3",0,1,0,1,400,2000,400,2000,0.0,1210.0,0.0,1210.0,100
202503,서울,20250308,10,2등급,2000.0,11,0,684.6,"1,2,8","8,7,11,1","8,7,11,1,6,2","7,8,11,5","7,8,11,5,1,6",0,1,0,0,400,2000,400,2000,0.0,68460.0,0.0,0.0,100
202503,서울,20250309,2,국6등급,1300.0,10,0,4.6,"2,3,9","2,6,4,3","2,6,4,3,9,1","2,6,4,3","2,6,4,3,9,1",0,1,0,1,400,2000,400,2000,0.0,459.99999999999994,0.0,459.99999999999994,100
202503,서울,20250309,3,국5등급,1300.0,11,0,42.4,"1,5,9","9,1,5,6","9,1,5,6,3,10","9,1,5,6","9,1,5,6,10,3",1,1,1,1,400,2000,400,2000,4240.0,4240.0,4240.0,4240.0,100
202503,서울,20250309,4,국5등급,1400.0,11,0,8.5,"1,4,5","4,1,6,5","4,1,6,5,3,7","4,1,6,5","4,1,6,5,3,10",1,1,1,1,400,2000,400,2000,850.0,850.0,850.0,850.0,100
202503,서울,20250309,5,국5등급,1200.0,11,0,62.7,"2,6,11","9,2,11,5","9,2,11,5,6,3","9,2,11,5","9,2,11,5,6,3",0,1,0,1,400,2000,400,2000,0.0,6270.0,0.0,6270.0,100
202503,서울,20250309,7,국4등급,1600.0,10,0,9.1,"1,3,7","1,3,5,9","1,3,5,9,10,2","1,3,5,9","1,3,5,9,2,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250309,8,혼4등급,1700.0,11,1,39.9,"2,3,5","2,5,4,11","2,5,4,11,7,3","2,5,4,11","2,5,4,11,7,3",0,1,0,1,400,2000,400,2000,0.0,3990.0,0.0,3990.0,100
202503,서울,20250309,9,혼3등급,1800.0,10,1,49.3,"1,2,3","3,5,8,9","3,5,8,9,2,7","3,9,5,8","3,9,5,8,2,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250309,10,혼3등급,1800.0,9,0,87.1,"2,3,5","3,5,7,4","3,5,7,4,8,2","5,3,7,4","5,3,7,4,8,1",0,1,0,0,400,2000,400,2000,0.0,8710.0,0.0,0.0,100
202503,서울,20250309,11,1등급,1200.0,11,0,103.2,"2,5,10","6,2,4,5","6,2,4,5,8,10","6,2,4,5","6,2,4,5,10,8",0,1,0,1,400,2000,400,2000,0.0,10320.0,0.0,10320.0,100
202503,서울,20250315,2,국6등급,1200.0,11,1,58.5,"2,7,10","6,7,10,2","6,7,10,2,9,11","6,7,2,9","6,7,2,9,10,11",1,1,0,1,400,2000,400,2000,5850.0,5850.0,0.0,5850.0,100
202503,서울,20250315,5,국5등급,1800.0,11,0,94.7,"3,6,8","3,10,4,6","3,10,4,6,9,11","3,10,6,4","3,10,6,4,7,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250315,6,국4등급,1200.0,11,0,69.1,"1,4,9","5,9,11,7","5,9,11,7,4,1","5,9,11,7","5,9,11,7,1,4",0,1,0,1,400,2000,400,2000,0.0,6909.999999999999,0.0,6909.999999999999,100
202503,서울,20250315,7,혼4등급,1600.0,10,0,10.2,"2,4,7","7,1,9,6","7,1,9,6,10,2","7,1,9,5","7,1,9,5,6,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250315,8,국3등급,1200.0,11,0,623.1,"6,7,9","8,1,7,6","8,1,7,6,4,2","8,1,7,6","8,1,7,6,2,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250315,9,국3등급,1800.0,9,0,28.4,"2,4,7","2,7,3,4","2,7,3,4,6,9","2,7,3,4","2,7,3,4,9,6",1,1,1,1,400,2000,400,2000,2840.0,2840.0,2840.0,2840.0,100
202503,서울,20250315,10,2등급,1600.0,10,0,17.2,"3,6,9","3,6,9,2","3,6,9,2,5,8","3,6,9,2","3,6,9,2,8,5",1,1,1,1,400,2000,400,2000,1720.0,1720.0,1720.0,1720.0,100
202503,서울,20250316,3,국6등급,1700.0,11,0,35.5,"3,4,8","8,7,3,4","8,7,3,4,11,1","8,7,4,3","8,7,4,3,2,11",1,1,1,1,400,2000,400,2000,3550.0,3550.0,3550.0,3550.0,100
202503,서울,20250316,4,국5등급,1400.0,11,1,88.9,"2,5,6","2,5,8,6","2,5,8,6,1,9","2,5,8,6","2,5,8,6,1,9",1,1,1,1,400,2000,400,2000,8890.0,8890.0,8890.0,8890.0,100
202503,서울,20250316,6,혼4등급,1200.0,11,1,24.9,"2,6,8","8,2,1,6","8,2,1,6,9,3","8,2,1,6","8,2,1,6,9,7",1,1,1,1,400,2000,400,2000,2490.0,2490.0,2490.0,2490.0,100
202503,서울,20250316,7,국4등급,1700.0,11,0,15.6,"3,4,11","4,11,10,3","4,11,10,3,5,1","4,11,10,3","4,11,10,3,1,9",1,1,1,1,400,2000,400,2000,1560.0,1560.0,1560.0,1560.0,100
202503,서울,20250316,8,혼OPEN,2000.0,16,0,41.1,"2,3,12","2,7,15,13","2,7,15,13,1,4","7,2,13,15","7,2,13,15,3,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250316,9,혼4등급,1800.0,11,1,15.3,"1,6,8","11,4,6,1","11,4,6,1,8,7","4,11,2,6","4,11,2,6,1,10",0,1,0,0,400,2000,400,2000,0.0,1530.0,0.0,0.0,100
202503,서울,20250316,10,국4등급,1400.0,11,0,51.8,"1,9,11","1,3,9,10","1,3,9,10,11,7","1,3,9,10","1,3,9,10,6,11",0,1,0,1,400,2000,400,2000,0.0,5180.0,0.0,5180.0,100
202503,서울,20250316,11,혼3등급,1400.0,11,0,60.2,"4,5,9","5,1,9,10","5,1,9,10,11,6","5,1,9,10","5,1,9,10,11,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250322,1,국6등급,1200.0,10,1,17.5,"2,3,9","9,6,3,5","9,6,3,5,2,4","9,3,6,5","9,3,6,5,4,2",0,1,0,1,400,2000,400,2000,0.0,1750.0,0.0,1750.0,100
202503,서울,20250322,3,국6등급,1400.0,9,0,18.6,"2,5,9","3,5,9,6","3,5,9,6,1,2","3,5,9,6","3,5,9,6,4,1",0,1,0,0,400,2000,400,2000,0.0,1860.0000000000002,0.0,0.0,100
202503,서울,20250322,4,국5등급,1400.0,11,0,35.6,"1,6,7","7,1,5,4","7,1,5,4,3,11","7,1,5,4","7,1,5,4,3,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250322,5,국5등급,1200.0,11,0,694.2,"2,3,6","11,3,4,9","11,3,4,9,7,5","11,3,4,7","11,3,4,7,5,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250322,6,혼4등급,1700.0,11,0,78.6,"5,7,10","1,9,7,10","1,9,7,10,5,4","1,9,7,10","1,9,7,10,5,4",0,1,0,1,400,2000,400,2000,0.0,7859.999999999999,0.0,7859.999999999999,100
202503,서울,20250322,7,혼3등급,1800.0,11,1,13.4,"1,3,11","3,11,1,6","3,11,1,6,2,5","11,3,1,6","11,3,1,6,2,5",1,1,1,1,400,2000,400,2000,1340.0,1340.0,1340.0,1340.0,100
202503,서울,20250322,8,국4등급,1600.0,10,0,6.3,"1,3,8","8,1,3,6","8,1,3,6,4,10","8,1,6,3","8,1,6,3,10,4",1,1,1,1,400,2000,400,2000,630.0,630.0,630.0,630.0,100
202503,서울,20250322,9,국3등급,1600.0,10,0,10.1,"4,5,10","5,10,3,4","5,10,3,4,9,2","5,10,3,4","5,10,3,4,9,8",1,1,1,1,400,2000,400,2000,1010.0,1010.0,1010.0,1010.0,100
202503,서울,20250322,10,2등급,1200.0,11,0,43.2,"3,5,6","9,1,6,3","9,1,6,3,5,10","9,1,3,6","9,1,3,6,4,2",0,1,0,0,400,2000,400,2000,0.0,4320.0,0.0,0.0,100
202503,서울,20250323,2,국6등급,1300.0,10,1,21.3,"2,5,7","6,2,3,7","6,2,3,7,4,5","6,2,3,7","6,2,3,7,5,4",0,1,0,1,400,2000,400,2000,0.0,2130.0,0.0,2130.0,100
202503,서울,20250323,3,국5등급,1300.0,11,0,14.2,"2,6,11","9,10,6,3","9,10,6,3,7,2","9,10,6,3","9,10,6,3,11,2",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1420.0,100
202503,서울,20250323,4,국5등급,1400.0,11,1,8.1,"2,5,9","2,6,9,11","2,6,9,11,3,7","2,6,8,9","2,6,8,9,11,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250323,5,국5등급,1700.0,11,1,5.6,"1,3,6","3,1,4,10","3,1,4,10,8,11","3,1,10,4","3,1,10,4,7,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250323,6,국4등급,1200.0,11,0,15.0,"1,2,5","2,4,9,1","2,4,9,1,8,7","2,4,1,9","2,4,1,9,5,6",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1500.0,100
202503,서울,20250323,8,혼OPEN,1800.0,14,0,53.7,"1,5,9","9,7,5,3","9,7,5,3,14,6","9,7,5,3","9,7,5,3,1,13",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,5370.0,100
202503,서울,20250323,9,국4등급,1800.0,11,0,56.1,"1,5,8","4,7,5,3","4,7,5,3,11,8","4,7,5,3","4,7,5,3,8,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250323,11,혼3등급,1200.0,11,0,27.6,"1,4,7","4,10,2,5","4,10,2,5,7,3","2,4,10,5","2,4,10,5,11,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250329,3,국5등급,1400.0,11,1,8.0,"1,2,10","10,3,1,6","10,3,1,6,5,2","10,3,1,6","10,3,1,6,5,2",0,1,0,1,400,2000,400,2000,0.0,800.0,0.0,800.0,100
202503,서울,20250329,4,국5등급,1300.0,11,0,38.5,"1,2,3","10,2,1,4","10,2,1,4,3,11","10,4,1,2","10,4,1,2,7,3",0,1,0,1,400,2000,400,2000,0.0,3850.0,0.0,3850.0,100
202503,서울,20250329,5,국5등급,1800.0,10,0,12.7,"4,5,6","6,9,4,5","6,9,4,5,2,7","6,9,4,5","6,9,4,5,7,2",1,1,1,1,400,2000,400,2000,1270.0,1270.0,1270.0,1270.0,100
202503,서울,20250329,6,국4등급,1400.0,11,0,117.5,"3,4,7","4,10,3,1","4,10,3,1,6,11","4,10,3,1","4,10,3,1,7,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,11750.0,100
202503,서울,20250329,7,혼4등급,1200.0,11,1,86.1,"5,6,11","5,6,1,7","5,6,1,7,9,11","5,6,7,1","5,6,7,1,11,2",0,1,0,1,400,2000,400,2000,0.0,8610.0,0.0,8610.0,100
202503,서울,20250329,8,국3등급,1200.0,11,0,174.8,"3,4,6","6,2,8,1","6,2,8,1,9,5","6,2,8,9","6,2,8,9,1,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250329,9,혼4등급,1800.0,11,1,7.4,"2,3,8","3,2,8,11","3,2,8,11,9,10","3,2,5,8","3,2,5,8,9,11",1,1,1,1,400,2000,400,2000,740.0,740.0,740.0,740.0,100
202503,서울,20250329,10,2등급,1800.0,11,0,23.3,"5,6,9","6,7,3,9","6,7,3,9,10,4","6,7,3,9","6,7,3,9,10,5",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2330.0,100
202503,서울,20250330,4,국5등급,1400.0,11,1,367.5,"4,6,7","3,6,9,7","3,6,9,7,8,11","3,6,9,7","3,6,9,7,11,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250330,5,국5등급,1200.0,11,0,64.2,"5,7,8","7,2,5,4","7,2,5,4,6,1","7,2,5,4","7,2,5,4,6,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250330,6,국4등급,1200.0,11,0,34.8,"2,4,9","4,6,2,8","4,6,2,8,3,1","8,4,6,2","8,4,6,2,3,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250330,7,국4등급,1700.0,11,0,55.0,"6,7,9","7,6,4,9","7,6,4,9,8,11","7,6,9,4","7,6,9,4,8,11",1,1,1,1,400,2000,400,2000,5500.0,5500.0,5500.0,5500.0,100
202503,서울,20250330,8,혼4등급,1600.0,10,0,197.6,"4,5,9","1,9,5,10","1,9,5,10,6,4","1,9,5,10","1,9,5,10,4,6",0,1,0,1,400,2000,400,2000,0.0,19760.0,0.0,19760.0,100
202503,서울,20250330,9,혼3등급,1400.0,11,0,40.2,"2,3,7","2,9,3,5","2,9,3,5,6,10","2,9,3,5","2,9,3,5,6,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250330,10,국3등급,1800.0,11,0,38.4,"4,8,9","4,10,7,1","4,10,7,1,6,9","4,10,7,1","4,10,7,1,6,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202503,서울,20250330,11,1등급,1800.0,11,0,20.1,"1,2,8","9,3,8,2","9,3,8,2,5,11","9,2,3,8","9,2,3,8,11,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250405,3,국5등급,1300.0,11,1,5.3,"1,2,5","1,2,11,6","1,2,11,6,9,5","1,2,6,11","1,2,6,11,9,10",0,1,0,0,400,2000,400,2000,0.0,530.0,0.0,0.0,100
202504,서울,20250405,4,국5등급,1700.0,11,1,165.3,"3,6,7","6,5,8,1","6,5,8,1,7,3","6,5,1,8","6,5,1,8,3,4",0,1,0,0,400,2000,400,2000,0.0,16530.0,0.0,0.0,100
202504,서울,20250405,5,국5등급,1200.0,10,0,27.4,"2,5,8","8,2,6,7","8,2,6,7,3,9","8,2,6,7","8,2,6,7,9,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250405,6,혼4등급,1400.0,11,0,43.8,"1,7,8","8,1,11,7","8,1,11,7,10,9","8,11,1,7","8,11,1,7,10,3",1,1,1,1,400,2000,400,2000,4380.0,4380.0,4380.0,4380.0,100
202504,서울,20250405,8,혼4등급,1600.0,10,1,34.8,"2,3,10","8,4,3,2","8,4,3,2,1,10","8,4,3,9","8,4,3,9,1,10",0,1,0,0,400,2000,400,2000,0.0,3479.9999999999995,0.0,0.0,100
202504,서울,20250405,9,2등급,1600.0,10,1,12.6,"2,4,5","5,4,2,10","5,4,2,10,3,6","5,4,2,10","5,4,2,10,3,6",1,1,1,1,400,2000,400,2000,1260.0,1260.0,1260.0,1260.0,100
202504,서울,20250405,10,혼3등급,1800.0,10,0,193.7,"2,4,8","7,2,5,10","7,2,5,10,1,9","7,2,5,10","7,2,5,10,9,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250406,2,국6등급,1300.0,11,0,29.2,"5,6,10","10,9,4,6","10,9,4,6,8,5","10,9,4,6","10,9,4,6,8,5",0,1,0,1,400,2000,400,2000,0.0,2920.0,0.0,2920.0,100
202504,서울,20250406,3,국6등급,1300.0,11,0,20.7,"2,5,6","5,6,3,10","5,6,3,10,8,1","5,6,3,10","5,6,3,10,8,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250406,4,국5등급,1400.0,11,0,24.9,"1,2,10","10,2,8,1","10,2,8,1,3,11","10,2,8,1","10,2,8,1,3,11",1,1,1,1,400,2000,400,2000,2490.0,2490.0,2490.0,2490.0,100
202504,서울,20250406,5,국5등급,1200.0,10,1,14.1,"3,5,10","10,6,3,1","10,6,3,1,2,8","10,3,6,1","10,3,6,1,2,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250406,6,혼4등급,1700.0,11,0,114.6,"5,6,7","11,5,8,6","11,5,8,6,3,4","11,5,8,6","11,5,8,6,4,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250406,8,국3등급,1400.0,11,0,33.6,"2,4,6","9,11,4,7","9,11,4,7,3,8","11,9,4,7","11,9,4,7,6,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250406,9,국4등급,1800.0,9,0,7.1,"1,3,9","7,9,8,3","7,9,8,3,6,1","7,9,8,3","7,9,8,3,6,1",0,1,0,1,400,2000,400,2000,0.0,710.0,0.0,710.0,100
202504,서울,20250406,10,혼3등급,1800.0,9,0,8.1,"2,5,7","5,2,9,7","5,2,9,7,3,4","5,2,9,7","5,2,9,7,4,8",1,1,1,1,400,2000,400,2000,810.0,810.0,810.0,810.0,100
202504,서울,20250406,11,1등급,1400.0,11,1,20.5,"1,3,10","3,6,5,8","3,6,5,8,10,2","7,3,6,5","7,3,6,5,2,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
