race_key,경마장,경주일,년월,경주번호,등급,경주거리,신마수,삼복승식배당율,실제_top3_마번,r_pop_top4,m_rank_top4,r_pop_top6,m_rank_top6,r_BOX4_unit,m_BOX4_unit,r_BOX6_unit,m_BOX6_unit,r_BOX4_bet,r_BOX4_hit,r_BOX4_refund,m_BOX4_bet,m_BOX4_hit,m_BOX4_refund,r_BOX6_bet,r_BOX6_hit,r_BOX6_refund,m_BOX6_bet,m_BOX6_hit,m_BOX6_refund,TOTAL_bet,TOTAL_refund
부산_20251219_4,부산,20251219,202512,4,국5등급,1400.0,0,16.6,"4,6,11","11,6,4,3","11,6,4,3","11,6,4,3,8,10","11,6,4,3,8,10",500,500,100,100,2000.0,1,8300.0,2000.0,1,8300.0,2000.0,1,1660.0000000000002,2000.0,1,1660.0000000000002,8000.0,19920.0
부산_20251219_5,부산,20251219,202512,5,국5등급,1200.0,0,12.6,"5,6,7","6,2,7,8","6,2,8,5","6,2,7,8,5,4","6,2,8,5,12,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1260.0,2000.0,1,1260.0,8000.0,2520.0
부산_20251219_6,부산,20251219,202512,6,국5등급,1300.0,0,63.6,"2,7,9","7,1,6,5","7,1,5,4","7,1,6,5,4,2","7,1,5,4,6,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20251219_7,부산,20251219,202512,7,국4등급,1600.0,0,582.1,"2,10,12","8,1,11,7","8,1,11,12","8,1,11,7,12,10","8,1,11,12,2,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20251219_8,부산,20251219,202512,8,국3등급,1800.0,0,26.4,"2,5,10","12,5,2,10","12,5,2,10","12,5,2,10,8,11","12,5,2,10,8,11",500,500,100,100,2000.0,1,13200.0,2000.0,1,13200.0,2000.0,1,2640.0,2000.0,1,2640.0,8000.0,31680.0
부산_20251219_9,부산,20251219,202512,9,혼3등급,1200.0,0,381.2,"5,7,10","6,10,7,8","6,5,7,8","6,10,7,8,11,5","6,5,7,8,10,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,38120.0,2000.0,1,38120.0,8000.0,76240.0
부산_20251221_1,부산,20251221,202512,1,국6등급,1400.0,0,11.9,"5,6,9","5,9,7,6","5,7,9,6","5,9,7,6,10,8","5,7,9,6,10,8",500,500,100,100,2000.0,1,5950.0,2000.0,1,5950.0,2000.0,1,1190.0,2000.0,1,1190.0,8000.0,14280.0
부산_20251221_2,부산,20251221,202512,2,국6등급,1300.0,0,31.9,"5,10,11","10,4,3,8","10,4,3,11","10,4,3,8,11,1","10,4,3,11,8,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20251221_4,부산,20251221,202512,4,국5등급,1800.0,0,61.7,"5,7,12","7,12,8,11","7,12,3,11","7,12,8,11,4,3","7,12,3,11,8,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20251221_5,부산,20251221,202512,5,혼4등급,1400.0,0,34.2,"1,5,7","12,1,9,7","12,1,7,11","12,1,9,7,11,6","12,1,7,11,9,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
부산_20251221_6,부산,20251221,202512,6,2등급,1600.0,0,106.2,"7,9,11","8,2,5,11","2,8,5,11","8,2,5,11,7,12","2,8,5,11,7,12",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231202_2,서울,20231202,202312,2,국6등급,1200.0,0,313.6,"8,10,11","10,7,8,2","10,9,8,7","10,7,8,2,9,11","10,9,8,7,2,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,31360.000000000004,2000.0,0,0.0,8000.0,31360.000000000004
서울_20231202_3,서울,20231202,202312,3,국6등급,1200.0,1,4.0,"2,4,8","4,8,6,1","4,8,6,2","4,8,6,1,2,9","4,8,6,2,1,10",500,500,100,100,2000.0,0,0.0,2000.0,1,2000.0,2000.0,1,400.0,2000.0,1,400.0,8000.0,2800.0
서울_20231202_5,서울,20231202,202312,5,국5등급,1400.0,0,13.6,"2,8,9","9,8,10,4","9,8,10,4","9,8,10,4,1,3","9,8,10,4,1,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231202_6,서울,20231202,202312,6,국5등급,1300.0,0,130.2,"1,5,10","10,6,5,4","10,6,5,4","10,6,5,4,2,3","10,6,5,4,8,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231202_7,서울,20231202,202312,7,국5등급,1200.0,1,19.8,"6,8,11","8,9,11,2","8,11,9,2","8,9,11,2,6,10","8,11,9,2,6,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1980.0,2000.0,1,1980.0,8000.0,3960.0
서울_20231202_8,서울,20231202,202312,8,혼4등급,1200.0,1,149.0,"3,4,10","11,10,7,2","11,7,3,2","11,10,7,2,3,1","11,7,3,2,10,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231202_9,서울,20231202,202312,9,혼3등급,1800.0,0,15.4,"1,2,3","11,8,6,10","11,6,8,10","11,8,6,10,7,4","11,6,8,10,7,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231202_10,서울,20231202,202312,10,국4등급,1300.0,1,15.2,"1,4,7","4,7,3,2","4,7,3,2","4,7,3,2,1,6","4,7,3,2,6,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1520.0,2000.0,1,1520.0,8000.0,3040.0
서울_20231202_11,서울,20231202,202312,11,혼4등급,1400.0,0,6.8,"1,2,9","2,1,9,6","2,1,9,6","2,1,9,6,3,10","2,1,9,6,3,10",500,500,100,100,2000.0,1,3400.0,2000.0,1,3400.0,2000.0,1,680.0,2000.0,1,680.0,8000.0,8160.0
서울_20231203_3,서울,20231203,202312,3,국6등급,1300.0,1,3.3,"1,6,9","1,6,2,5","1,6,2,5","1,6,2,5,4,8","1,6,2,5,4,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_4,서울,20231203,202312,4,국5등급,1300.0,1,6.8,"2,6,9","6,3,2,1","6,2,3,1","6,3,2,1,4,5","6,2,3,1,9,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,680.0,8000.0,680.0
서울_20231203_5,서울,20231203,202312,5,국5등급,1200.0,1,495.5,"3,5,7","4,3,2,6","4,3,2,9","4,3,2,6,10,9","4,3,2,9,10,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_6,서울,20231203,202312,6,혼4등급,1800.0,0,209.0,"1,5,11","9,4,7,8","9,4,7,8","9,4,7,8,5,2","9,4,7,8,5,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_7,서울,20231203,202312,7,국4등급,1600.0,0,15.3,"1,2,3","2,1,8,10","2,1,8,10","2,1,8,10,6,5","2,1,8,10,5,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_8,서울,20231203,202312,8,혼OPEN,1200.0,0,144.1,"6,9,13","13,3,1,9","13,1,3,12","13,3,1,9,12,2","13,1,3,12,9,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_9,서울,20231203,202312,9,국3등급,1400.0,0,61.6,"4,6,11","7,2,11,4","7,2,11,4","7,2,11,4,10,1","7,2,11,4,1,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_10,서울,20231203,202312,10,2등급,1400.0,0,11.6,"1,7,8","11,8,7,5","11,8,7,5","11,8,7,5,4,2","11,8,7,5,3,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231203_11,서울,20231203,202312,11,2등급,1400.0,0,463.2,"2,4,5","4,10,1,11","4,10,1,11","4,10,1,11,9,7","4,10,1,11,9,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231209_3,서울,20231209,202312,3,국5등급,1400.0,0,19.7,"2,4,8","8,4,9,5","8,4,9,5","8,4,9,5,1,2","8,4,9,5,1,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1970.0,2000.0,0,0.0,8000.0,1970.0
서울_20231209_4,서울,20231209,202312,4,국5등급,1200.0,0,144.4,"6,8,9","4,5,1,2","4,1,5,2","4,5,1,2,9,6","4,1,5,2,9,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231209_5,서울,20231209,202312,5,국5등급,1700.0,0,19.7,"2,5,9","2,1,4,9","2,1,4,5","2,1,4,9,5,3","2,1,4,5,9,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1970.0,2000.0,1,1970.0,8000.0,3940.0
서울_20231209_6,서울,20231209,202312,6,국4등급,1400.0,0,8.0,"1,5,6","6,10,4,9","6,10,4,9","6,10,4,9,5,1","6,10,4,9,1,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,800.0,2000.0,1,800.0,8000.0,1600.0
서울_20231209_7,서울,20231209,202312,7,혼4등급,1300.0,0,11.0,"2,6,7","2,6,4,8","2,6,4,7","2,6,4,8,7,5","2,6,4,7,5,8",500,500,100,100,2000.0,0,0.0,2000.0,1,5500.0,2000.0,1,1100.0,2000.0,1,1100.0,8000.0,7700.0
서울_20231209_8,서울,20231209,202312,8,혼4등급,1300.0,0,11.4,"4,5,9","2,4,9,7","2,4,9,7","2,4,9,7,1,6","2,4,9,7,1,8",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231209_9,서울,20231209,202312,9,혼3등급,1200.0,0,795.1,"3,4,7","1,6,8,10","1,7,8,10","1,6,8,10,9,11","1,7,8,10,9,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231209_10,서울,20231209,202312,10,혼3등급,1200.0,0,10.1,"1,5,9","3,5,2,1","3,5,2,11","3,5,2,1,9,11","3,5,2,11,1,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1010.0,2000.0,1,1010.0,8000.0,2020.0
서울_20231210_3,서울,20231210,202312,3,국6등급,1400.0,1,95.5,"3,7,8","2,7,1,8","2,7,1,8","2,7,1,8,5,4","2,7,1,8,5,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231210_4,서울,20231210,202312,4,국5등급,1300.0,0,38.1,"2,4,6","4,6,10,8","4,6,10,8","4,6,10,8,7,2","4,6,10,8,2,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,3810.0,2000.0,1,3810.0,8000.0,7620.0
서울_20231210_5,서울,20231210,202312,5,국5등급,1400.0,0,29.5,"1,2,3","3,10,5,8","3,10,5,8","3,10,5,8,9,7","3,10,5,8,9,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231210_6,서울,20231210,202312,6,국5등급,1200.0,0,19.9,"2,6,8","6,7,8,5","6,7,2,8","6,7,8,5,2,3","6,7,2,8,5,3",500,500,100,100,2000.0,0,0.0,2000.0,1,9950.0,2000.0,1,1989.9999999999998,2000.0,1,1989.9999999999998,8000.0,13930.0
서울_20231210_7,서울,20231210,202312,7,국4등급,1700.0,0,21.5,"2,4,5","7,5,4,2","7,5,2,4","7,5,4,2,8,3","7,5,2,4,6,3",500,500,100,100,2000.0,1,10750.0,2000.0,1,10750.0,2000.0,1,2150.0,2000.0,1,2150.0,8000.0,25800.0
서울_20231210_8,서울,20231210,202312,8,국3등급,1600.0,0,174.5,"1,2,7","7,10,9,8","7,10,9,2","7,10,9,8,2,4","7,10,9,2,8,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231210_9,서울,20231210,202312,9,혼4등급,1200.0,0,188.4,"6,8,9","10,1,11,9","10,1,11,9","10,1,11,9,8,3","10,1,11,9,8,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231210_10,서울,20231210,202312,10,1등급,2000.0,0,53.5,"2,6,7","8,2,7,1","2,8,1,7","8,2,7,1,3,5","2,8,1,7,10,11",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231216_5,서울,20231216,202312,5,국5등급,1400.0,1,47.1,"7,9,10","7,6,1,3","7,6,1,3","7,6,1,3,2,4","7,6,1,3,9,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231216_6,서울,20231216,202312,6,국5등급,1200.0,0,67.9,"1,4,6","1,10,2,4","1,2,10,4","1,10,2,4,6,7","1,2,10,4,7,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,6790.000000000001,2000.0,1,6790.000000000001,8000.0,13580.000000000002
서울_20231216_7,서울,20231216,202312,7,국5등급,1200.0,0,20.6,"1,3,9","3,7,2,10","3,4,2,10","3,7,2,10,4,1","3,4,2,10,7,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231216_8,서울,20231216,202312,8,국5등급,1700.0,0,149.8,"1,5,9","5,4,2,11","5,4,11,2","5,4,2,11,10,3","5,4,11,2,9,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,14980.000000000002,8000.0,14980.000000000002
서울_20231216_9,서울,20231216,202312,9,혼4등급,1800.0,0,8.4,"2,5,6","8,6,5,2","8,5,6,2","8,6,5,2,3,7","8,5,6,2,3,9",500,500,100,100,2000.0,1,4200.0,2000.0,1,4200.0,2000.0,1,840.0,2000.0,1,840.0,8000.0,10080.0
서울_20231216_10,서울,20231216,202312,10,국4등급,1400.0,0,577.5,"3,4,9","2,7,8,4","2,7,8,4","2,7,8,4,9,10","2,7,8,4,1,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231216_11,서울,20231216,202312,11,2등급,1600.0,0,443.3,"2,3,6","6,2,10,5","6,2,10,5","6,2,10,5,7,9","6,2,10,5,9,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231217_2,서울,20231217,202312,2,국6등급,1300.0,0,192.8,"3,5,7","8,3,7,5","8,3,7,5","8,3,7,5,11,9","8,3,7,5,11,9",500,500,100,100,2000.0,1,96400.0,2000.0,1,96400.0,2000.0,1,19280.0,2000.0,1,19280.0,8000.0,231360.0
서울_20231217_3,서울,20231217,202312,3,국5등급,1200.0,0,82.1,"4,7,8","4,2,10,7","4,2,10,7","4,2,10,7,9,1","4,2,10,7,9,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231217_4,서울,20231217,202312,4,국5등급,1300.0,0,31.5,"1,3,6","4,7,1,9","4,7,1,9","4,7,1,9,11,8","4,7,1,9,8,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231217_5,서울,20231217,202312,5,국4등급,1300.0,1,91.7,"2,8,10","5,1,2,3","1,5,2,11","5,1,2,3,11,6","1,5,2,11,6,10",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231217_6,서울,20231217,202312,6,혼4등급,1400.0,1,66.4,"3,6,11","3,1,2,7","3,1,2,7","3,1,2,7,6,11","3,1,2,7,11,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,6640.000000000001,2000.0,1,6640.000000000001,8000.0,13280.000000000002
서울_20231217_7,서울,20231217,202312,7,국3등급,1800.0,0,45.7,"5,6,8","6,9,7,4","6,7,9,4","6,9,7,4,2,11","6,7,9,4,2,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231217_8,서울,20231217,202312,8,혼OPEN,2300.0,0,7.9,"2,7,16","2,10,7,16","2,16,7,10","2,10,7,16,13,1","2,16,7,10,1,3",500,500,100,100,2000.0,1,3950.0,2000.0,1,3950.0,2000.0,1,790.0,2000.0,1,790.0,8000.0,9480.0
서울_20231217_9,서울,20231217,202312,9,혼3등급,1400.0,0,18.0,"2,4,9","1,4,2,10","1,4,2,10","1,4,2,10,6,5","1,4,2,10,6,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1800.0,8000.0,1800.0
서울_20231217_10,서울,20231217,202312,10,혼3등급,1400.0,0,231.5,"3,4,8","3,9,7,4","3,9,7,4","3,9,7,4,1,6","3,9,7,4,1,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231217_11,서울,20231217,202312,11,2등급,1600.0,0,18.0,"2,6,9","9,2,8,4","9,2,8,4","9,2,8,4,1,6","9,2,8,4,1,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1800.0,2000.0,0,0.0,8000.0,1800.0
서울_20231223_1,서울,20231223,202312,1,국6등급,1300.0,0,6.2,"1,5,9","5,1,9,11","5,1,11,9","5,1,9,11,3,2","5,1,11,9,3,2",500,500,100,100,2000.0,1,3100.0,2000.0,1,3100.0,2000.0,1,620.0,2000.0,1,620.0,8000.0,7440.0
서울_20231223_2,서울,20231223,202312,2,국6등급,1200.0,1,52.0,"1,5,7","5,10,11,3","5,10,7,11","5,10,11,3,7,6","5,10,7,11,3,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231223_3,서울,20231223,202312,3,국5등급,1200.0,1,13.9,"1,6,10","1,6,5,4","1,3,5,6","1,6,5,4,3,2","1,3,5,6,4,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231223_4,서울,20231223,202312,4,국5등급,1400.0,0,5.9,"3,5,8","3,8,7,2","3,8,7,2","3,8,7,2,5,9","3,8,7,2,5,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,590.0,2000.0,1,590.0,8000.0,1180.0
서울_20231223_5,서울,20231223,202312,5,국4등급,1700.0,0,21.0,"2,6,7","6,3,9,1","6,9,3,1","6,3,9,1,8,7","6,9,3,1,2,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,2100.0,8000.0,2100.0
서울_20231223_6,서울,20231223,202312,6,혼4등급,1600.0,0,89.9,"4,7,9","6,9,8,1","6,9,8,1","6,9,8,1,5,7","6,9,8,1,7,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231223_7,서울,20231223,202312,7,국3등급,1200.0,0,16.7,"3,6,8","7,6,3,9","7,6,3,9","7,6,3,9,8,4","7,6,3,9,8,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1670.0,2000.0,1,1670.0,8000.0,3340.0
서울_20231224_3,서울,20231224,202312,3,국5등급,1300.0,0,17.6,"1,7,8","7,1,10,9","7,1,10,9","7,1,10,9,2,3","7,1,10,9,2,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231224_4,서울,20231224,202312,4,국5등급,1200.0,0,30.1,"3,5,8","5,10,6,8","5,10,8,6","5,10,6,8,1,7","5,10,8,6,1,9",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231224_5,서울,20231224,202312,5,국4등급,1200.0,0,126.6,"2,10,11","2,11,7,9","2,7,11,6","2,11,7,9,6,8","2,7,11,6,9,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231224_6,서울,20231224,202312,6,혼4등급,1800.0,0,30.0,"4,6,8","5,8,4,1","5,8,1,4","5,8,4,1,6,7","5,8,1,4,6,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,3000.0,2000.0,1,3000.0,8000.0,6000.0
서울_20231224_7,서울,20231224,202312,7,1등급,1400.0,0,209.3,"8,9,10","10,12,7,5","10,12,7,5","10,12,7,5,1,3","10,12,7,5,1,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231225_2,서울,20231225,202312,2,국6등급,1300.0,1,103.1,"2,3,5","1,2,3,5","1,2,3,5","1,2,3,5,11,4","1,2,3,5,11,7",500,500,100,100,2000.0,1,51550.0,2000.0,1,51550.0,2000.0,1,10310.0,2000.0,1,10310.0,8000.0,123720.0
서울_20231225_3,서울,20231225,202312,3,국6등급,1300.0,0,10.3,"3,10,11","3,8,2,5","3,8,2,5","3,8,2,5,10,4","3,8,2,5,10,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231225_4,서울,20231225,202312,4,국6등급,1700.0,0,539.7,"2,7,8","2,7,4,3","2,7,4,8","2,7,4,3,8,5","2,7,4,8,3,1",500,500,100,100,2000.0,0,0.0,2000.0,1,269850.0,2000.0,1,53970.00000000001,2000.0,1,53970.00000000001,8000.0,377790.0
서울_20231225_5,서울,20231225,202312,5,국5등급,1200.0,0,9.7,"3,8,9","8,3,2,9","8,3,2,9","8,3,2,9,7,1","8,3,2,9,7,1",500,500,100,100,2000.0,1,4850.0,2000.0,1,4850.0,2000.0,1,969.9999999999999,2000.0,1,969.9999999999999,8000.0,11640.0
서울_20231225_6,서울,20231225,202312,6,국5등급,1600.0,0,26.3,"7,8,9","7,1,9,8","7,1,9,8","7,1,9,8,3,2","7,1,9,8,3,2",500,500,100,100,2000.0,1,13150.0,2000.0,1,13150.0,2000.0,1,2630.0,2000.0,1,2630.0,8000.0,31560.0
서울_20231225_7,서울,20231225,202312,7,혼4등급,1300.0,0,39.0,"6,10,11","10,6,2,11","10,6,2,11","10,6,2,11,8,3","10,6,2,11,5,8",500,500,100,100,2000.0,1,19500.0,2000.0,1,19500.0,2000.0,1,3900.0,2000.0,1,3900.0,8000.0,46800.0
서울_20231225_8,서울,20231225,202312,8,혼4등급,1300.0,0,218.1,"1,6,10","6,4,11,2","6,4,11,7","6,4,11,2,7,1","6,4,11,7,1,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231225_9,서울,20231225,202312,9,국4등급,1400.0,1,7.4,"7,9,10","9,10,4,1","9,10,4,1","9,10,4,1,7,5","9,10,4,1,7,5",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,740.0,2000.0,1,740.0,8000.0,1480.0
서울_20231225_10,서울,20231225,202312,10,혼3등급,1800.0,0,173.4,"6,7,9","8,5,6,3","8,6,3,5","8,5,6,3,4,7","8,6,3,5,7,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231225_11,서울,20231225,202312,11,혼4등급,1200.0,0,7.3,"5,7,11","11,5,7,1","11,5,7,4","11,5,7,1,4,3","11,5,7,4,1,3",500,500,100,100,2000.0,1,3650.0,2000.0,1,3650.0,2000.0,1,730.0,2000.0,1,730.0,8000.0,8760.0
서울_20231225_12,서울,20231225,202312,12,2등급,1200.0,0,175.6,"4,6,9","7,9,4,6","7,9,4,6","7,9,4,6,3,8","7,9,4,6,3,8",500,500,100,100,2000.0,1,87800.0,2000.0,1,87800.0,2000.0,1,17560.0,2000.0,1,17560.0,8000.0,210720.0
서울_20231230_2,서울,20231230,202312,2,국6등급,1200.0,1,40.5,"2,3,5","2,1,10,6","2,1,10,5","2,1,10,6,5,7","2,1,10,5,6,3",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,4050.0,8000.0,4050.0
서울_20231230_4,서울,20231230,202312,4,국6등급,1400.0,0,19.7,"6,7,9","9,6,3,10","9,6,10,3","9,6,3,10,7,1","9,6,10,3,7,1",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,1970.0,2000.0,1,1970.0,8000.0,3940.0
서울_20231230_5,서울,20231230,202312,5,국5등급,1400.0,0,100.7,"6,7,8","6,11,8,10","6,11,8,10","6,11,8,10,7,4","6,11,8,10,4,7",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,10070.0,2000.0,1,10070.0,8000.0,20140.0
서울_20231230_6,서울,20231230,202312,6,국5등급,1200.0,0,59.0,"1,5,7","5,10,7,9","5,10,7,9","5,10,7,9,1,4","5,10,7,9,1,2",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,1,5900.0,2000.0,1,5900.0,8000.0,11800.0
서울_20231230_7,서울,20231230,202312,7,국5등급,1700.0,0,45.7,"2,4,7","2,5,7,10","2,7,5,10","2,5,7,10,11,3","2,7,5,10,11,6",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231230_8,서울,20231230,202312,8,국3등급,1800.0,0,25.8,"3,4,7","7,9,4,3","7,4,9,3","7,9,4,3,10,5","7,4,9,3,5,10",500,500,100,100,2000.0,1,12900.0,2000.0,1,12900.0,2000.0,1,2580.0,2000.0,1,2580.0,8000.0,30960.0
서울_20231230_9,서울,20231230,202312,9,혼4등급,1400.0,1,10.4,"4,5,7","7,10,9,8","7,10,9,8","7,10,9,8,3,4","7,10,9,8,3,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
서울_20231230_10,서울,20231230,202312,10,국4등급,1200.0,1,86.5,"3,5,8","3,6,11,5","3,11,5,7","3,6,11,5,7,1","3,11,5,7,1,4",500,500,100,100,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,2000.0,0,0.0,8000.0,0.0
