

제목 : 2021년 12월 15일 출발조교현황

---------------------------------------------------------------------
   소속조 조번   마명              기승자               비고 
    35조  9      감곡선샤인        임다빈(기수)         양호               
    35조  14     쿨프린세스        박을운(기수)         양호               
    35조  22     불의신화          임다빈(기수)         출발자세불량       
    37조  2      피엔에스팩트      김재석(조교승인)     양호               
    37조  12     나올킹            정용복(조교승인)     진입불량           
    37조  19     나올챔프          박을운(기수)         양호               
    37조  25     새로운파이터      양현우(조교승인)     양호               
    40조  34     글라디아토레에이  임수빈(조교승인)     양호               
    40조  신마   위즈업            박찬중(조교승인)     양호               
    41조  11     과천신세계        서정운(조교승인)     양호               
    42조  5      포에버드림        안토니오(기수)       양호               
    42조  23     청산드림          빅투아르(기수)       양호               
    42조  25     엔비전사          모힛(트랙라이더)     양호               
    42조  신마   쿠레레쿠스        이철경(기수)         진입불량           
    48조  11     쏘아라대로        하정훈(기수)         양호               
    48조  12     참좋은친구        문세영(기수)         양호               
    48조  14     팀임팩트          조영진(조교보)       양호               
    48조  15     디에코            조한별(기수)         양호               
    48조  16     메이블레이드      이준철(조교사)       진입불량           
    48조  19     삼성불패          김현(조교승인)       양호               
    48조  27     태산아치          하정훈(기수)         양호               
    48조  28     연희일출          조영진(조교보)       양호               
    49조  39     빅비트            김아현(기수)         양호               
    50조  39     위대한한마        정정희(기수)         양호               
    50조  신마   컴플리트조이      김현준(조교승인)     양호               
    51조  21     천상성            서수빈(조교승인)     양호               
    51조  36     경부대검          선종식(조교승인)     양호               
    52조  20     베스트팔콘        지하주(기수)         양호               
    53조  20     머스탱참          조상범(기수)         양호               
    54조  13     마바위            김용근(기수)         양호               
    54조  26     해제반도          최원준(기수)         양호               
