

제목 : 2021년 11월 04일 출발조교현황

---------------------------------------------------------------------
   소속조 조번   마명              기승자               비고 
    49조  14     포사포사          김아현(기수)         양호               
    49조  16     페더럴아이        조상범(기수)         양호               
    49조  24     인듀어런스        지민규(조교승인)     양호               
    49조  26     나인아이          지민규(조교승인)     양호               
    50조  8      베스트빅뱅        김현준(조교승인)     양호               
    50조  18     그랜드스타        다비드(기수)         양호               
    50조  26     파인팜            다비드(기수)         양호               
    50조  27     야호스마트캣      김현준(조교승인)     양호               
    50조  31     금성차밍          김현준(조교승인)     양호               
    50조  33     베스트스톰        다비드(기수)         양호               
    50조  신마   백두걸            김현준(조교승인)     양호               
    52조  8      제이에스군황      송재철(기수)         양호               
    52조  11     허니펀치          유승완(기수)         양호               
    52조  15     트로트퀸          장추열(기수)         양호               
    52조  신마   퀸의질주          임상규(조교보)       양호               
    52조  신마   고져스서브        김희중(조교승인)     양호               
    53조  6      나올영웅          박을운(기수)         양호               
    53조  11     에코존            최정우(조교승인)     양호               
    53조  37     울프아이          김현수(조교승인)     양호               
    54조  23     무지개공주        박현우(기수)         양호               
    54조  25     은성마루          김관용(조교승인)     양호               
    54조  33     승승파워          이용호(기수)         양호               
